mz,rt,Neutral_Operator_Dif_Pos_1x_O1_A,Neutral_Operator_Dif_Pos_1x_O1_B,Neutral_Operator_Dif_Pos_1x_O1_C,Neutral_Operator_Dif_Pos_1x_O2_A,Neutral_Operator_Dif_Pos_1x_O2_B,Neutral_Operator_Dif_Pos_1x_O2_C,Neutral_Operator_Dif_Pos_1x_O3_A,Neutral_Operator_Dif_Pos_1x_O3_B,Neutral_Operator_Dif_Pos_1x_O3_C,Neutral_Operator_Dif_Pos_2x_O1_A,Neutral_Operator_Dif_Pos_2x_O1_B,Neutral_Operator_Dif_Pos_2x_O1_C,Neutral_Operator_Dif_Pos_2x_O2_A,Neutral_Operator_Dif_Pos_2x_O2_B,Neutral_Operator_Dif_Pos_2x_O2_C,Neutral_Operator_Dif_Pos_2x_O3_A,Neutral_Operator_Dif_Pos_2x_O3_B,Neutral_Operator_Dif_Pos_2x_O3_C,Neutral_Operator_Dif_Pos_4x_O1_A,Neutral_Operator_Dif_Pos_4x_O1_B,Neutral_Operator_Dif_Pos_4x_O1_C,Neutral_Operator_Dif_Pos_4x_O2_A,Neutral_Operator_Dif_Pos_4x_O2_B,Neutral_Operator_Dif_Pos_4x_O2_C,Neutral_Operator_Dif_Pos_4x_O3_A,Neutral_Operator_Dif_Pos_4x_O3_B,Neutral_Operator_Dif_Pos_4x_O3_C
144.0408,0.6352632,1,53962,1,85397,1,83777,87077,85418,81234,63790,1,1,65701,69581,66662,95661,99553,94463,1,1,55268,1,65105,61342,61120,59416,58971
158.0585,0.6662143,29593,1,25598,1,1,1,1,1,33086,1,25097,30463,25986,28094,26197,40356,1,1,1,23010,1,30446,1,28520,26033,26381,1
231.181,0.7065238,1,1,1,1,1,1,60129,63976,61407,54470,55648,57898,57958,56060,59885,61324,63541,63870,49404,51768,51949,53368,50279,53266,66713,66542,66617
283.1765,0.8148332,1,1,1,1,1,1,179489,173658,183575,149746,1,1,1,242271,154763,1,190832,183673,1,208014,130029,1,151181,1,1,152259,1
645.379,0.891375,102112,97621,98642,1,1,1,108916,112407,111625,112787,121409,110529,122609,123666,121516,109628,110866,119518,101796,112344,121469,101367,100590,102273,107940,113105,115680
752.4629,0.9173045,44200,39493,41119,1,1,1,43086,43433,44704,42958,45621,42094,46591,46224,46783,43050,45027,46572,40138,41553,45181,38979,39072,1,41250,45102,44311
127.0999,0.9127826,1,78490,81056,1,1,1,106001,102834,104303,77077,75980,76418,85257,99865,94740,104908,108423,110776,93731,96886,102216,96418,102543,94665,65452,69402,63295
517.9709,0.9268571,1,105494,104020,1,1,96673,125566,130200,1,118151,125290,1,130461,132367,129124,112884,118707,123669,111122,122714,127846,1,108240,95225,113538,118388,124618
110.11,1.0587143,1,1,1,1,1,1,129628,142049,128794,140398,129160,133833,149845,149267,145927,165879,163940,176472,183971,184597,204294,106465,103549,97016,127522,123226,126424
168.1123,1.0623333,1,1,1,1,1,1,63239,57653,61959,54062,54272,61529,63533,67524,61218,70669,66404,68724,78451,74462,1,1,45338,47246,59160,53348,1
149.0858,1.7149999,29208,1,1,1,1,1,1,1,1,1,48062,1,33869,1,31607,1,28948,1,1,1,1,1,33955,1,27231,28145,1
636.4052,2.6969333,1,1,19430,1,1,1,25350,1,29073,16708,19024,1,23371,23427,19611,26560,23529,26708,1,1,1,27310,1,21073,20975,1,20652
628.4386,2.87715,205895,205138,1,1,1,1,276233,252393,1,175696,165417,196196,203303,204956,194292,234899,236044,250739,151987,169663,165348,208789,185157,210658,1,1,209401
772.4851,2.9468093,53769,60461,59830,1,1,1,116592,116468,124221,45075,47973,41820,44808,40479,36943,83171,86675,83609,1,1,1,99039,93654,102797,63605,54479,63517
580.6528,2.9776087,36869,35782,37904,1,1,1,1,38047,35853,39181,42330,40650,38293,38548,37608,36530,36345,37005,39541,39788,44124,35449,34918,34346,40654,40377,42115
721.3227,3.0246668,1,1,1,1,1,1,38761,38817,39659,44052,41001,41716,42656,43548,41569,44211,45013,43262,41329,43007,45784,40708,37543,39744,40827,42703,42898
632.7912,3.0749047,1,14321,1,33801,1,34948,69561,25386,29973,22548,1,16320,28245,28951,18951,33213,39859,33613,17159,1,21605,23273,1,22282,30213,25456,26089
640.2837,3.0744762,1,1,1,1,1,1,54810,53382,53143,28748,30447,29064,35553,36594,35567,60829,62003,62635,28826,29954,29418,38479,39653,40724,31356,32495,30964
912.3592,3.0771427,1,1,1,1,1,1,52378,51058,51862,34048,34318,33520,40543,41647,39960,63615,65246,63596,32181,33670,34976,41715,39386,39359,34221,34470,35612
986.3623,3.0806668,1,1,1,1,1,1,44957,47783,47385,33761,34584,34130,39715,39151,37912,52257,54413,56493,33435,34091,35362,37979,37551,38221,34025,36575,36015
224.0858,3.0853124,88131,1,82527,1,1,1,129402,129745,128362,101011,97873,102805,117765,119927,117005,1,1,1,1,1,102480,125208,119064,117564,1,107535,1
792.386,3.2129052,1,1,1,1,1,1,52318,51859,50456,32427,32872,31041,36837,35598,32298,44668,44309,44877,29075,30854,34020,39725,39555,38373,31288,32818,31506
778.3329,3.4058573,1,1,1,1,1,1,69260,69685,73094,64291,66077,64501,64668,64426,63402,76191,80150,80435,58513,62452,64532,63781,66342,62666,62952,67605,64385
321.2316,3.420875,1,1,1,1,1,1,33302,1,1,1,1,1,40161,24809,59875,1,40717,35515,45409,1,1,1,1,1,41854,1,1
748.3231,3.46652,37084,35810,36122,27878,1,1,43475,45297,45846,41896,39747,40227,41052,42876,41717,45244,46218,45835,38402,38996,42042,40221,41402,38522,42021,43652,40922
422.1569,3.474,1,1,1,1,1,1,1,1,1,16749,18121,18526,19720,20899,17383,1,19033,18674,17181,16814,16578,1,1,17017,18932,17614,17673
336.1754,3.556,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38733,42644,1,1,1,1,1,1,1,1,1,1,40206
474.8412,3.6576002,49291,47852,47737,1,1,62311,1,70150,71961,48366,48548,48265,47188,1,47698,70760,1,66281,1,1,1,1,1,50202,57148,1,1
580.8887,3.6506364,1,1,65321,1,1,124204,1,1,51417,36857,1,38056,1,1,40637,50190,1,1,1,1,1,50336,49786,1,41962,1,41998
306.1643,3.6795385,1,1,1,1,1,1,1,1,31229,27138,1,24851,27255,1,26332,1,28906,1,1,22616,24493,26365,25016,25301,27382,25101,1
897.6015,3.680526,1,58739,1,59688,1,60291,1,74778,71020,1,1,55092,64829,65639,73682,76709,75147,77991,55111,47135,57146,60596,1,57937,60890,58923,1
624.3029,3.689167,1,1,1,1,1,1,1,1,1,1,1,26429,37638,42409,35263,35300,1,1,1,1,1,1,1,1,1,1,29263
285.3009,3.787773,31610,30946,31249,27797,1,1,42125,38633,36461,38608,35347,37331,1,62606,36020,37383,37824,38461,34885,1,34763,36316,33765,35542,23860,1,25501
318.1619,3.84825,1,1,1,1,1,1,1,1,27785,22984,1,24635,1,1,23077,1,1,29389,1,24348,22369,1,1,1,1,24529,1
188.1133,4.1019,20932,21061,19846,1,1,1,1,23580,25359,1,1,1,1,23135,21635,1,25401,23322,1,1,1,1,1,1,1,1,21214
326.1886,4.1218743,329538,328443,335607,1,1,1,393476,389297,393812,353947,348216,352893,377344,377433,366424,388039,386852,396796,350662,355589,364473,380270,373749,364180,441878,450027,435847
350.2435,4.559417,1,32194,1,1,1,1,35897,1,49195,1,42445,1,44299,47959,39998,1,56206,1,1,1,1,45414,38308,48642,53155,1,1
392.2359,4.799217,23468,1,25038,1,1,1,31377,35800,33075,42415,42894,38611,40026,37048,39748,31259,35851,35603,34481,39015,39952,32015,35622,29529,35124,41661,36757
299.2805,4.850769,1,1,1,1,1,1,61243,60363,70402,55220,1,75184,1,66049,66922,58394,1,43601,1,61560,63089,1,1,1,45533,1,48102
240.1732,4.94653,1,1,1,1,1,1,30027,29502,29475,1,20198,18739,25930,27871,30941,32775,30229,31381,16688,20751,1,27633,25938,26384,1,34100,1
454.3265,5.831363,63047,59481,61286,1,1,1,1,59398,54919,31884,35497,33970,58108,85650,58909,70577,77791,87028,48053,50827,1,67609,77395,73526,48285,58432,43450
278.2171,6.12,97348,81989,81626,1,1,1,1,1,41477,1,52842,54584,43175,1,40852,56689,47663,1,1,54253,56812,1,47357,1,56173,53248,1
227.1506,6.282125,31223,1,33686,1,1,32852,29591,29971,1,1,1,1,38100,37092,36770,42404,45596,46689,32815,1,33869,38259,39581,1,27921,1,1
818.5173,6.800066,54571,49449,55983,1,1,1,1,1,1,56493,58347,53557,76327,65952,72917,1,1,1,57281,61060,60389,58760,60776,52555,1,1,1
567.4179,7.1093907,45235,41717,43043,1,1,1,52932,54196,55489,63708,61981,61737,57627,56925,60691,58133,58914,1,58052,59597,58461,59729,58699,58853,58736,60957,63852
458.3855,7.6305,28842,34638,34161,1,1,1,58595,1,61988,46332,47570,46330,1,36990,40095,39367,43748,46047,41542,39359,1,1,1,1,40882,46451,42496
463.3667,7.732857,220370,1,217231,1,1,1,1,1,1,1,1,1,861967,813168,840138,1,1,1,1,1,1,1005554,1,1,1,1,207845
1010.5895,9.611,1,1,1,1,1,1,53725,55771,52436,29795,32568,29337,33171,32126,34268,46757,46997,48346,29387,30000,31640,45064,42902,42441,21273,20413,21718
850.2426,9.81175,76125,1,1,1,1,1,1,1,1,57205,1,56920,63516,83277,59592,1,1,1,1,1,1,1,53205,48265,1,1,1
438.3467,9.921638,31714,1,29302,1,1,1,37924,41982,41118,52103,54491,52388,52107,54310,50698,48746,49661,1,39951,45128,44563,45409,44185,43871,46123,48829,46758
785.5451,9.992534,22530,26228,23476,1,1,1,44368,41452,41710,1,1,1,34204,39319,32239,53720,43155,47953,1,1,1,29038,32447,37337,1,1,1
725.5197,10.004945,68974,65748,66989,1,1,1,109531,119870,116117,1,1,1,100871,103718,113487,121390,121563,126723,85663,92652,99138,111936,107719,103231,1,1,1
608.3177,10.231375,65253,65490,64133,1,1,1,118269,116960,121102,97660,97066,97217,114403,115540,116851,158822,159394,161470,87774,91223,94279,113855,109893,111505,111624,113023,115444
355.3437,10.266238,22827,25577,24653,1,1,1,47589,43841,44050,25666,24925,22681,18283,21139,19077,33751,34218,35156,1,1,1,28197,28160,27707,31614,29700,29971
923.2591,10.860217,100211,66261,75178,1,1,1,89305,1,80432,77916,81941,83698,96594,115036,81670,57011,105274,83286,74627,76679,78087,76145,78166,75481,91618,70560,81334
612.473,11.968208,267906,259220,266595,1,1,1,277721,285314,297212,299389,306249,297752,315433,310740,310792,298904,302526,305929,282545,299397,310807,304093,292046,285403,292086,305746,306380
1249.972,12.474268,519368,491995,504427,1,1,1,1,1,1,529961,550645,525411,506128,494966,495593,354529,365113,379333,1,1,1,1,1,1,324412,339846,337624
549.8241,14.009137,66094,58206,63168,1,1,1,74984,81335,82517,32412,32617,30907,32953,31568,34103,1,1,31381,34944,39467,46729,64025,65959,61259,46395,50132,47922
729.646,15.090123,75141,1,79763,74318,1,1,67036,68988,69696,58529,63770,63345,67537,70882,64990,75292,76060,86372,67779,77291,84910,77192,82583,75656,48684,47806,50819
577.6515,15.316811,58883,51945,56597,1,1,1,64307,65212,65525,29365,30844,1,31410,31445,33188,1,1,28546,31045,35130,39181,59704,60266,55959,44754,45727,46941
487.8656,21.251,1,34886,1,1,1,1,1,1,1,1,1,1,1,1,41310,1,1,1,1,1,1,1,1,1,1,1,1
167.1408,21.264301,18882,16666,1,15667,1,16251,15690,15517,16900,1,1,17853,1,19104,16335,1,19992,16763,16709,20156,20463,18854,17891,1,17680,18304,17518
278.0958,3.102375,1,1,1,1,1,1,17451,1,18089,1,1,1,14071,15774,15185,1,17199,18544,1,1,1,1,15454,1,1,1,1
646.2566,3.564647,1,24743,1,1,1,1,1,23610,1,35313,37362,33464,34107,34339,32790,31397,33970,34035,36404,34071,36072,1,1,1,36736,36555,35674
788.5586,15.513132,39261,36301,38345,1,1,1,24326,1,24656,65727,68941,65528,29448,23915,27859,21297,21348,22329,50244,64487,70871,52397,50122,47308,29828,27580,30049
856.5456,15.514843,28706,24503,27507,1,1,1,1,17251,17925,46748,49064,46835,18835,1,18449,1,1,1,37286,47554,51567,35985,35883,34364,19692,20897,21447
803.6654,15.514422,26879,1,29275,1,1,1,1,18979,19784,51828,51691,50896,1,17509,21395,1,1,19516,43024,48013,53062,39518,38122,36700,24156,24343,23528
736.547,17.209875,27622,25883,26353,1,1,1,23522,21638,21876,78054,82045,77547,25721,24549,25376,18613,19541,21932,117200,135419,163052,26349,27811,25518,33299,33454,33019
257.1868,21.259592,26848,23532,1,24085,1,24030,23877,25765,1,1,1,24243,25985,23984,24834,25666,26145,1,26189,25982,26683,26477,1,1,1,27735,1
500.309,6.282214,1,1,1,1,1,1,1,1,1,28975,1,1,41163,1,41346,48322,47981,51225,1,37316,36865,35225,40803,39541,31502,30235,30763
299.1945,27.09208,30245,1,28727,1,1,1,1,30764,1,27757,31419,32595,29270,32252,29885,1,30389,1,1,31358,31522,1,1,1,1,28819,1
406.2033,0.85249996,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40146,1,1,1,1,1,1,1,48275,1,1,1,1
480.2556,0.7002858,1,1,115785,1,1,1,1,1,1,1,1,1,180720,204037,205000,1,1,1,1,1,1,115114,118897,121442,1,1,1
414.254,0.751,1,1,1,1,1,1,1,1,1,1,1,1,1,245175,385568,1,1,1,1,1,1,1,1,1,1,1,1
438.247,0.8352918,86387,83425,79447,1,1,1,91899,88387,94386,85446,88137,85781,107164,64845,105197,57000,89813,96688,80946,81136,81868,76575,81642,82169,87440,89113,87991
335.1693,0.89540005,1,46064,47867,1,1,1,1,61165,63751,1,53014,1,1,1,59374,62996,1,1,47475,49004,52828,55950,59954,53113,39474,1,45888
466.9457,0.900174,28415,1,31230,26003,1,26629,32345,31352,32243,1,32156,33198,38509,37851,37591,33794,34480,33665,29858,32235,1,29122,27591,27440,32837,32889,32643
452.2712,0.89530003,44233,31166,1,1,1,1,32228,33718,31538,1,1,1,37848,1,34936,33259,33374,1,1,1,1,1,1,1,1,1,45870
706.2709,3.4367077,1,62300,60939,1,1,46698,61582,63070,62830,68855,72708,67046,65873,62270,66773,61658,65363,65815,68585,72550,74569,62102,65488,62624,66981,68773,70921
126.0167,4.0410004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,46479,1,1,1,116568,1,1,1,1,1,1,1,1
310.2477,4.605889,1,1,1,1,1,1,1,1,1,1,1,1,295001,300096,296081,243953,263104,268016,1,1,1,317188,318381,303146,1,1,1
426.2735,7.2416,1,93399,1,1,1,1,1,1,1,1,1,79789,504308,505019,444370,1,1,1,1,1,1,1,1,1,1,1,1
537.7136,11.332375,34224,30719,33072,1,1,1,22189,22273,22994,56599,55911,54638,52116,51044,51756,41588,39566,44287,122192,139578,152355,93998,91387,90812,56420,56953,56981
524.2834,0.69733334,1,1,1,1,1,1,1,1,1,1,1,1,186201,200728,194977,1,1,1,1,1,1,1,1,1,1,1,1
482.7749,0.8508181,1,1,1,1,1,1,36599,36495,37008,33966,1,1,1,41006,37738,1,1,1,1,32076,34733,32103,1,33101,1,34654,1
417.2465,0.87320006,1,1,1,1,1,1,1,1,1,1,1,1,46202,47535,44666,1,1,1,34444,33721,1,1,1,1,1,1,1
285.2289,2.5572,1,1,1,1,1,1,49714,56145,43926,1,34853,22097,55344,81293,56536,1,1,1,33330,36219,1,1,1,1,1,1,1
341.291,2.704,1,1,1,1,1,1,15365,15110,15354,18004,17881,17825,19952,19589,20560,1,1,1,1,16759,16423,1,1,1,18136,18915,1
592.3779,2.70935,1,40097,1,1,1,1,53202,53742,52670,38022,38798,38464,41073,43692,40136,49662,49730,51264,30596,1,31692,40958,1,40594,42703,43294,40743
171.1609,3.1011765,1,1,1,1,1,1,21792,18994,20416,1,23329,1,23291,26020,26239,1,22301,22636,26575,1,26136,47357,19660,21582,23094,23233,20460
632.294,3.0762,1,1,1,1,1,1,1,1,1,18729,18771,18044,24006,21632,22926,39530,39093,39449,18472,19426,17772,1,1,1,19114,19108,20750
851.6418,3.0745,1,23476,28997,1,1,1,1,46262,46597,39348,1,38789,1,44176,42989,76341,1,80329,1,40560,1,45281,1,40931,38324,33836,40177
346.1544,3.6653335,1,1,1,1,1,1,1,1,1,1,1,1,51768,1,47579,1,1,1,1,1,1,1,1,75047,1,1,1
324.1621,4.187273,1,1,24112,1,1,1,32362,31994,33803,1,1,1,1,1,28583,1,1,1,1,1,1,29536,29065,28182,31416,33147,31361
288.2665,4.6005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,374502,1,1,1,1,1,1,1,1,379537,1,1,1
376.3094,4.7088003,1,1,1,1,1,1,1,1,1,1,1,1,40271,36608,37759,1,1,1,1,28486,25319,1,1,1,1,1,1
390.1983,5.1286664,1,1,1,1,1,1,1,1,1,1,1,1,84776,87789,92932,1,1,1,1,1,1,1,1,1,1,1,1
607.5114,5.1745415,18276,19977,19056,1,1,1,27418,25683,25859,26396,25152,28105,42871,44269,42135,39461,36803,38287,28892,28058,26147,28908,27522,29131,31499,29711,28659
333.3109,5.98675,1,1,1,1,1,1,1,1,1,1,1,1,1,46463,45366,1,1,1,1,1,35820,35686,1,1,1,1,1
1010.6673,6.352667,1,1,1,1,1,1,1,1,1,1,1,1,90709,91466,82970,1,1,1,1,1,1,1,1,1,1,1,1
392.3614,7.4402857,25766,26804,1,1,1,1,35863,36365,36513,30863,29364,30676,32467,33080,32194,33942,34473,34556,1,25705,30883,29855,27669,30158,28581,28730,1
868.6696,7.4865,1,1,1,1,1,1,1,1,1,1,1,1,45460,1,43851,1,1,1,1,1,1,1,1,1,1,1,1
777.8622,7.6505,1,1,1,1,1,1,1,1,1,1,1,1,47948,66465,67547,1,1,1,1,1,1,44066,40801,44371,1,1,1
292.1693,7.76375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,116949,1,1,1,1,1,1,239124,233218,237659,1,1,1
292.2348,7.7305994,1,1,1,1,1,1,1,26680,1,1,1,1,24544,27326,24993,1,29809,1,24503,1,1,22541,20848,19842,1,1,22753
419.4906,7.7903333,1,1,1,1,1,1,1,1,1,1,1,1,1,59738,61704,1,1,1,1,1,1,1,92908,1,1,1,1
853.6423,7.8199997,1,1,1,1,1,1,1,1,1,1,1,1,320584,324848,312476,1,1,1,1,1,1,634030,600824,601735,1,1,1
523.3882,7.8599005,123768,109268,134122,140005,1,147154,123795,129390,122412,119622,102103,122068,373309,369552,376719,114367,122093,130505,1,130055,115335,618063,1,1,1,1,1
274.1578,7.8269997,1,1,1,1,1,1,1,1,1,1,1,1,250709,253949,250578,1,1,1,1,1,1,276995,246346,250567,1,1,1
858.8478,7.7755003,1,1,1,1,1,1,1,1,1,1,1,1,92465,97925,90132,1,1,1,1,1,1,218139,1,1,1,1,1
874.5764,7.8277497,1,1,1,1,1,1,1,1,1,1,1,1,1,1,180650,1,1,1,1,1,1,384521,382484,373392,1,1,1
500.3389,7.8706,1,1,1,1,1,1,1,1,1,1,1,1,1,87340,84707,1,1,1,1,1,1,115822,120307,122104,1,1,1
545.3697,7.8857,1,1,1,1,1,1,81990,1,1,89833,1,89647,244022,250751,265025,82366,1,1,76359,100473,1,1,1,424302,1,1,1
996.6875,8.082334,1,1,1,1,1,1,1,1,1,1,1,1,128611,101813,100660,1,1,1,1,1,1,1,1,1,1,1,1
991.728,8.101333,1,1,1,1,1,1,1,1,1,1,1,1,91539,85270,89331,1,1,1,1,1,1,1,1,1,1,1,1
477.3824,8.306001,1,1,1,1,1,1,1,1,1,1,1,1,467430,450700,458450,1,1,1,1,1,1,1,1,1,1,1,1
432.5053,8.289666,1,1,1,1,1,1,1,1,1,1,1,1,125230,127109,114487,1,1,1,1,1,1,1,1,1,1,1,1
881.6669,8.295333,1,1,1,1,1,1,1,1,1,1,1,1,83614,85569,85145,1,1,1,1,1,1,1,1,1,1,1,1
495.333,8.289666,1,1,1,1,1,1,1,1,1,1,1,1,344675,384240,354179,1,1,1,1,1,1,1,1,1,1,1,1
902.6138,8.32,1,1,1,1,1,1,1,1,1,1,1,1,163742,157535,155164,1,1,1,1,1,1,1,1,1,1,1,1
512.3507,8.318,1,1,1,1,1,1,1,1,1,1,1,1,1,1,410862,1,1,1,1,1,1,1,1,1,1,1,1
900.6486,8.598666,1,1,1,1,1,1,1,1,1,1,1,1,155753,152374,156477,1,1,1,1,1,1,1,1,1,1,1,1
526.3665,8.823428,1,47458,1,1,1,1,1,1,1,43800,1,1,150206,153294,143896,1,1,1,1,1,39724,1,45209,1,1,1,1
509.355,8.795334,1,1,1,1,1,1,1,1,1,1,1,1,127486,128111,125753,1,1,1,1,1,1,1,1,1,1,1,1
573.4105,8.826,1,1,1,1,1,1,1,1,1,1,1,1,1,1,174233,1,1,1,1,1,1,1,1,1,1,1,1
833.7116,8.96075,1,18972,1,1,1,1,1,68342,69872,1,1,38097,51572,50297,50390,1,35356,1,1,1,1,1,1,1,1,1,1
460.358,9.343625,1,1,109273,1,1,1,1,1,1,1,108610,112197,350656,353715,349548,1,125711,1,1,1,1,1,1,1,56304,1,1
510.387,9.780856,27757,1,30468,21437,1,21783,33911,34061,30914,1,31106,34788,32157,35882,35488,1,38791,36444,27924,29970,31168,32884,33049,1,1,32425,32784
1002.7529,9.903773,38103,1,1,1,1,1,35584,39831,43273,56497,60450,51867,57537,52934,52174,52154,57547,56225,55173,55992,59348,54043,56366,47296,52451,56117,54344
454.3223,9.927267,1,1,1,1,1,1,1,1,1,29875,1,29913,1,25955,22691,25212,27352,29236,27434,22405,27859,1,25323,22953,26865,25519,23486
711.5007,10.012817,1,1,1,1,1,1,50894,47614,48180,1,1,35562,1,41963,42721,53003,1,50363,1,1,1,38434,34025,37325,1,1,1
982.7069,10.240334,1,1,1,1,1,1,1,1,1,1,1,1,266467,268068,258485,1,1,1,1,1,1,1,1,1,1,1,1
977.7498,10.251,1,1,1,1,1,1,1,1,1,1,1,1,95780,98168,98585,1,1,1,1,1,1,1,1,1,1,1,1
954.6744,10.396,1,1,1,1,1,1,1,1,1,1,1,1,60208,60177,58132,1,1,1,1,1,1,1,1,1,1,1,1
1230.7395,10.823041,46656,44830,47978,1,1,1,47187,49985,49080,85728,85545,85956,76034,73140,75257,101306,105814,109000,73588,96659,98754,68955,69544,66148,56848,64982,63632
695.47,11.333834,1,1,1,1,1,1,1,1,1,40991,38964,39322,49537,47501,48878,41498,38793,45867,73563,78515,80166,62723,62174,60312,45121,51981,49980
586.3315,11.6253195,25996,25426,25810,1,1,15381,25474,25149,25725,27292,27173,27790,42359,44376,44450,53005,52053,54434,29459,31953,33420,39008,38786,38539,32033,30286,27881
489.4179,11.657624,1,1,1,1,1,1,1,1,1,1,1,1,82861,76633,78439,35100,35461,36203,1,1,1,24751,25888,1,1,1,1
935.7409,12.150001,1,1,1,1,1,1,1,1,1,1,1,1,82100,75638,86696,1,1,1,1,1,1,1,1,1,1,1,1
940.6955,12.1712,1,1,1,1,1,1,1,1,1,1,1,1,255618,255048,253031,1,1,1,1,1,1,1,48782,44875,1,1,1
968.7265,12.30325,1,1,1,1,1,1,1,1,1,1,1,1,117492,116228,115732,1,1,1,1,1,1,1,28363,1,1,1,1
921.7617,14.016,1,1,1,1,1,1,1,1,1,1,1,1,81158,72416,72464,1,1,1,1,1,1,1,1,1,1,1,1
926.718,14.024167,1,1,1,1,1,1,1,1,1,1,1,1,231092,226856,235472,1,1,1,1,1,1,81479,80699,78350,1,1,1
954.7496,14.7455,1,1,1,1,1,1,1,1,1,1,1,1,92662,95860,92794,1,1,1,1,1,1,41708,42020,40541,1,1,1
884.7091,15.549999,1,1,1,1,1,1,1,1,1,1,1,1,66932,65864,70039,1,1,1,1,1,1,57426,56567,53221,1,1,1
912.7414,15.5855,1,1,1,1,1,1,1,1,1,1,1,1,86416,81623,82674,1,1,1,1,1,1,63776,61301,62243,1,1,1
433.0259,0.6062499,1,1,1,70126,1,71676,66756,66187,1,54716,54092,54001,52647,50306,52133,85401,86604,89170,1,49515,45322,49910,1,46976,50451,54464,54641
657.461,3.185273,1,1,1,1,1,1,1,1,1,194632,1,97141,97789,96637,98991,110935,116633,121675,122270,1,190064,91489,1,1,1,1,1
410.0886,3.8472922,46680,30257,28822,1,1,1,40932,32851,32712,53231,36858,55977,52126,50620,52252,40518,48122,51050,41134,43752,48099,48490,36186,43250,56132,52354,35782
402.2974,4.8829527,1,1,1,1,1,1,369471,253094,260830,169624,176264,174907,178437,183588,184716,158182,170942,167190,170101,168246,192318,205788,208057,198514,167318,172577,168330
605.498,11.330381,73340,80595,81134,1,1,1,1,1,1,93638,101270,100207,108340,105727,111420,92533,89288,92884,135389,138223,157376,141739,138616,128332,103662,104768,109652
364.1282,12.257251,126578,75847,118364,1,1,61581,1,184095,1,127578,108869,162294,189366,154639,99179,1,1,145803,1,1,146925,130144,1,1,1,132467,178870
609.5957,13.0501,1,33580,35114,1,1,1,1,1,25588,39094,36713,1,25937,1,25485,1,1,1,1,27247,1,25224,1,23893,1,1,1
401.3669,22.273,163086,1,1,143561,1,150171,1,1,1,151837,1,1,155718,1,155173,149703,1,1,1,220457,169242,148733,1,145726,151317,1,1
734.5659,5.418083,62632,1,49420,70731,1,1,68025,70645,77366,79862,85415,84977,82282,92924,89917,82334,77755,74260,75893,82649,82624,79065,71929,76286,67238,68167,66221
481.3163,7.8198333,1,1,1,1,1,1,1,1,1,1,1,1,428431,459356,432502,1,1,1,1,1,1,817734,804273,828993,1,1,1
85.0532,22.307388,1,356101,341271,347280,1,337546,374119,1,1,1,1,362540,355059,364858,346711,1,361280,347140,366628,328033,248405,350577,358701,1,357822,365356,1
519.4947,11.333401,358388,347773,356930,1,1,1,1,1,1,508487,514942,510081,486468,482102,479244,401315,405940,423405,1,1,1,1,1,1,508658,518208,513976
429.4187,0.83199984,22706,1,23678,1,1,1,1,33983,1,27263,1,1,21831,28152,18395,24243,1,1,1,17917,23354,1,1,1,17228,17912,1
358.2294,2.8495002,1,1,1,1,1,1,53945,1,1,52252,1,56108,1,1,50820,53973,49387,52958,1,1,44361,45940,46995,1,1,1,1
908.3498,3.0783637,1,26566,1,1,1,1,39356,37473,37298,27672,26452,28113,31501,32408,31772,45278,45108,44986,27034,26711,27717,32398,31503,30667,28629,26109,26138
301.2958,3.2454,1,1,1,1,1,1,112800,118676,115557,103594,106386,101054,112113,111594,110791,114872,66205,65035,98527,100967,104089,1,1,1,1,1,1
